Item,ID,Name,Type,SKU,Options,"Inventory Tracking","Current Stock","Low Stock",Price,"Cost Price","Retail Price","Sale Price",Description,"Product URL","Page Title","Meta Description","Search Keywords","Meta Keywords","Image URL (Import)","Variant Image URL","Image Description","Image is Thumbnail","Image Sort Order","Is Visible",Weight,"Brand ID",Channels,Categories,"Tax Class"
,,"Middleby 22176-0003 ORIFICE,MAIN 5/8X27THD .134 W",physical,pzpCKP032,,product,32,0,36.9200,,36.9200,,"ORIFICE,MAIN 5/8X27THD .134 W",https://pizzaparts.com/product/middleby-22176-0003-orifice-main-5-8x27thd-134-w-p-12505,"Middleby 22176-0003 ORIFICE,MAIN 5/8X27THD .134 W",,,,https://pizzaparts.com/images/22176-0003.png,,,Yes,0,Yes,0.2,MIDDLEBY,,"Burners, Pilots, Orifices",
,,"Middleby 22176-0004 Main Orifice NAT PS360",physical,md22176-0004,,product,1,0,23.2400,,23.2400,,"ORIFICE,MAIN 5/8X27THD 7/32 W",https://pizzaparts.com/product/middleby-22176-0004-main-orifice-nat-ps360-p-12506,"Middleby 22176-0004 Main Orifice NAT PS360",,,,https://pizzaparts.com/images/MIDDLEBY_22176-0004.jpg,,,Yes,0,Yes,0.3,MIDDLEBY,,"Burners, Pilots, Orifices",
,,"Middleby 22229-0003 Replacement Conveyor Chain Drive Sprocket",physical,pzpCBP082,,product,509,0,21.8800,,21.8800,,"Conveyor Chain Drive Sprocket

Replacement for:


	Middleby:
	MD22229-0003
	MDM0108
",https://pizzaparts.com/product/middleby-22229-0003-replacement-conveyor-chain-drive-sprocket-p-12525,"Middleby 22229-0003 Replacement Conveyor Chain Drive Sprocket",,,,https://pizzaparts.com/images/MIDDLEBY_22229-0003.jpg,,,Yes,0,Yes,1,MIDDLEBY,,"Sprockets and Conveyor Parts",
,,"Middleby 22230-0073 PULLEY,1 GRV 3.0PD 5/8B AK32",physical,pzpMBM040,,product,6,0,103.1900,,103.1900,,"PULLEY,1 GRV 3.0PD 5/8B AK32",https://pizzaparts.com/product/middleby-22230-0073-pulley-1-grv-3-0pd-5-8b-ak32-p-12530,"Middleby 22230-0073 PULLEY,1 GRV 3.0PD 5/8B AK32",,,,https://pizzaparts.com/images/MIDDLEBY_22230-0073.jpg,,,Yes,0,Yes,1,MIDDLEBY,,MIDDLEBY,
,,"Middleby 22230-0074 PULLEY,1 GRV 3.7PD 5/8B AK41",physical,pzpMBM039,,product,3,0,159.9600,,159.9600,,"PULLEY,1 GRV 3.7PD 5/8B AK41",https://pizzaparts.com/product/middleby-22230-0074-pulley-1-grv-3-7pd-5-8b-ak41-p-12531,"Middleby 22230-0074 PULLEY,1 GRV 3.7PD 5/8B AK41",,,,https://pizzaparts.com/images/Middleby_22230-0074.jpg,,,Yes,0,Yes,1,MIDDLEBY,,MIDDLEBY,
,,"Middleby 22230-0087 SHEAVE,4.45 OD BK47H",physical,pzpMBM014,,product,-1,0,232.9800,,232.9800,,"SHEAVE,4.45 OD BK47H - Pulley for shaft",https://pizzaparts.com/product/middleby-22230-0087-sheave-4-45-od-bk47h-p-12536,"Middleby 22230-0087 SHEAVE,4.45 OD BK47H",,,,https://pizzaparts.com/images/22230-0087.JPG,,,Yes,0,Yes,3,MIDDLEBY,,MIDDLEBY,
,,"Middleby 22260-0011 CHAIN,ROLLER #35 PITCH N/D",physical,md22260-0011,,product,1,0,41.9000,,41.9000,,"CHAIN,ROLLER #35 PITCH N/D",https://pizzaparts.com/product/middleby-22260-0011-chain-roller-35-pitch-n-d-p-12539,"Middleby 22260-0011 CHAIN,ROLLER #35 PITCH N/D",,,,https://pizzaparts.com/images/22260-0011.JPG,,,Yes,0,Yes,3,MIDDLEBY,,MIDDLEBY,
,,"Middleby 22273-0001 LINK,MASTER #40",physical,pzpCBP062,,product,52,0,5.0000,,5.0000,,"LINK,MASTER #40",https://pizzaparts.com/product/middleby-22273-0001-link-master-40-p-12541,"Middleby 22273-0001 LINK,MASTER #40",,,,https://pizzaparts.com/images/MIDDLEBY_22273-0001.jpg,,,Yes,0,Yes,0.1,MIDDLEBY,,MIDDLEBY,
,,"Middleby 22273-0002 LINK,MASTER #35 (PS200)",physical,pzpCBP061,,product,88,0,19.2100,,19.2100,,"LINK,MASTER #35 (PS200)",https://pizzaparts.com/product/middleby-22273-0002-link-master-35-ps200-p-12542,"Middleby 22273-0002 LINK,MASTER #35 (PS200)",,,,https://pizzaparts.com/images/Middleby_22273-0002.jpg,,,Yes,0,Yes,0.1,MIDDLEBY,,MIDDLEBY,
,,"Middleby 22273-0003 LINK,MASTER #25 (PS200)N/D",physical,md22273-0003,,product,100,0,25.8600,,25.8600,,"LINK,MASTER #25 (PS200)N/D",https://pizzaparts.com/product/middleby-22273-0003-link-master-25-ps200-n-d-p-12543,"Middleby 22273-0003 LINK,MASTER #25 (PS200)N/D",,,,https://pizzaparts.com/images/Middleby_22273-0003.jpg,,,Yes,0,Yes,0.1,MIDDLEBY,,MIDDLEBY,
,,"Middleby 22290-0009 CASTER,SWVL W/BRAKE FLAT PLATE",physical,md22290-0009,,product,1,0,55.8300,,55.8300,,"CASTER,SWVL W/BRAKE FLAT PLATE",https://pizzaparts.com/product/middleby-22290-0009-caster-swvl-w-brake-flat-plate-p-12544,"Middleby 22290-0009 CASTER,SWVL W/BRAKE FLAT PLATE",,,,https://pizzaparts.com/images/MIDDLEBY_22290-0009.jpg,,,Yes,0,Yes,6,MIDDLEBY,,MIDDLEBY,
,,"***USED*** Middleby 22450-0028 STUD,LEG 6"" ADJUST 3/4""",physical,md22450-0028,,product,12,0,49.6900,,49.6900,,"STUD,LEG 6&quot; ADJUST 3/4&quot;",https://pizzaparts.com/product/used-middleby-22450-0028-stud-leg-6-adjust-3-4-p-12557,"***USED*** Middleby 22450-0028 STUD,LEG 6"" ADJUST 3/4""",,,,https://pizzaparts.com/images/MIDDLEBY_22450-0028.jpg,,,Yes,0,Yes,0.2,MIDDLEBY,,"Casters and Legs",
,,"Middleby 22450-0230 Replacement Brush Set DC Motor (1/15HP)",physical,pzpCBP090,,product,20,0,24.8800,,24.8800,,"BRUSH,SET OF 2 DC MTR(1/15HP)
P/N BP5066BP01SP",https://pizzaparts.com/product/middleby-22450-0230-replacement-brush-set-dc-motor-1-15hp-p-12572,"Middleby 22450-0230 Replacement Brush Set DC Motor (1/15HP)",,,,https://pizzaparts.com/images/MIDDLEBY_22450-0230.jpg,,,Yes,0,Yes,1.4,MIDDLEBY,,"Motor Brush",
,,"Middleby 22450-0249 ASSY,PICKUP SENSOR",physical,pzpCBP045,,product,92,0,45.0000,,45.0000,,"ASSY,PICKUP SENSOR",https://pizzaparts.com/product/middleby-22450-0249-assy-pickup-sensor-p-12581,"Middleby 22450-0249 ASSY,PICKUP SENSOR",,,,https://pizzaparts.com/images/Middleby_22450-0249.jpg,,,Yes,0,Yes,1,MIDDLEBY,,"Speed Sensors",
,,"Middleby 22450-0252 BELT,CONV 1/2P 20X146 2.14/9SP",physical,pzpCBP077,,product,18,0,195.0000,,195.0000,,"BELT,CONV 1/2P 20X146 2.14/9SP",https://pizzaparts.com/product/middleby-22450-0252-belt-conv-1-2p-20x146-2-14-9sp-p-12583,"Middleby 22450-0252 BELT,CONV 1/2P 20X146 2.14/9SP",,,,https://pizzaparts.com/images/belt.JPG,,,Yes,0,No,13,MIDDLEBY,,"Conveyor Belts and Splice Clips",
,,"Middleby 22450-0255 Replacement Air Duct for Combustion Motor",physical,pzpBBM008,,product,6,0,36.8800,,36.8800,,"Air duct that goes between the combustion motor and the air intake.

&nbsp;

Replacement for:

&nbsp;


	Middleby:
	MD22450-0255
",https://pizzaparts.com/product/middleby-22450-0255-replacement-air-duct-for-combustion-motor-p-12586,"Middleby 22450-0255 Replacement Air Duct for Combustion Motor",,,,https://pizzaparts.com/images/MIDDLEBY_22450-0255.jpg,,,Yes,0,Yes,3,MIDDLEBY,,MIDDLEBY,
,,"Middleby 22450-0287 BELT,CONV 1/2P 24X146 2.6/9SP",physical,pzpCBLT030,,product,5,0,337.2100,,337.2100,,"BELT,CONV 1/2P 24X146 2.6/9SP",https://pizzaparts.com/product/middleby-22450-0287-belt-conv-1-2p-24x146-2-6-9sp-p-12591,"Middleby 22450-0287 BELT,CONV 1/2P 24X146 2.6/9SP",,,,https://pizzaparts.com/images/MIDDLEBY_22450-0287.jpg,,,Yes,0,Yes,14,MIDDLEBY,,"Middleby PS200 Series Oven Belts",
,,"Middleby 22450-0292 Replacement BELT 1/2P 19""X174"" 2.61/7SP",physical,pzpCBLT031,,product,3,0,295.0000,,295.0000,,"New Replacement Conveyor Oven Split Belt for Middleby 22450-0292 PS360WB

Belt Specifications:
Width: 19&quot; &nbsp;&nbsp;&nbsp; Length: 14.5&#39; (174&quot;)&nbsp;&nbsp;&nbsp; Spaces: 7 &nbsp;&nbsp;&nbsp;
Non Catch Edging
Metal type: Stainless Steel

Includes:
Splice wire and splice clips (master links)

Pizza oven belt works on the following conveyor oven models:
PS360 Wide Body Split Belt",https://pizzaparts.com/product/middleby-22450-0292-replacement-belt-1-2p-19-x174-2-61-7sp-p-12593,"Middleby 22450-0292 Replacement BELT 1/2P 19""X174"" 2.61/7SP",,,,https://pizzaparts.com/images/belt.JPG,,,Yes,0,Yes,16,MIDDLEBY,,"Middleby PS300 Series Oven Belts",
,,"Middleby 22450-0297 Replacement Air Switch Silicone Tubing",physical,md22450-0297,,product,334,0,14.8800,,14.8800,,"This silicone tubing connects the air pressure switch to the aluminum air tubing. This allows the ability to sense air movement and close the normally open pressure switch. The oven won&#39;t light if this connection is broken.

Used with air pressure switches:

62044
62047
39530
60836
50610

&nbsp;

Replacement for:

&nbsp;


	Middleby:
	MD22450-0297
	MD38290
	MDM9705
",https://pizzaparts.com/product/middleby-22450-0297-replacement-air-switch-silicone-tubing-p-12597,"Middleby 22450-0297 Replacement Air Switch Silicone Tubing",,,,https://pizzaparts.com/images/22450-0297.jpg,,,Yes,0,Yes,1,MIDDLEBY,,"Air Switches",
,,"Middleby 22500-0021 PLATE,NAME ""MMI"" BLACK",physical,md22500-0021-PP,,product,88,0,32.7800,,32.7800,,"This Middleby Marshall name plate measures 10&quot; long x 4&quot; wide and is used on PS200, PS536, PS555, PS570 ovens. It is attached using 4 rivets (sold separately).",https://pizzaparts.com/product/middleby-22500-0021-plate-name-mmi-black-p-12599,"Middleby 22500-0021 PLATE,NAME ""MMI"" BLACK",,,,https://pizzaparts.com/images/Middleby_22500-0021.jpg,,,Yes,0,Yes,0.6,MIDDLEBY,,"Decals, Labels and Overlays",
,,"Middleby 22505-0065 Replacement PS570S Control Panel Decal",physical,pzpLAB011,,product,195,0,36.8800,,36.8800,,"THIS DECAL IS USED ON THE MIDDLEBY PS570S OVENS.",https://pizzaparts.com/product/middleby-22505-0065-replacement-ps570s-control-panel-decal-p-12632,"Middleby 22505-0065 Replacement PS570S Control Panel Decal",,,,https://pizzaparts.com/images/Middleby_22505-0065.jpg,,,Yes,0,Yes,0.3,MIDDLEBY,,"Decals, Labels and Overlays",
,,"Middleby 22521-0005 CCW Blower Wheel",physical,md22521-0005,,product,1,0,1361.5500,,1361.5500,,"Blower Wheel CCW&nbsp;

Idle Side - PS570S

Drive Side - PS570G

Fits:


	PS570G
	PS570S
	PS555G
	PS555E
	PS670
	PS770
	PS870


Is used with:


	41899 - Blower shaft PS570G, PS555G and PS555E
	35210-0506 - Blower shaft PS570S
	57323 - Blower shaft PS670, PS770 and PS870
	70126 Pillow Block Bearing 2 per side
",https://pizzaparts.com/product/middleby-22521-0005-ccw-blower-wheel-p-12634,"Middleby 22521-0005 CCW Blower Wheel",,,,https://pizzaparts.com/images/Middleby_22521-0005.jpg,,,Yes,0,Yes,15,MIDDLEBY,,"Blower Wheels and Shafts",
,,"Middleby 22521-0006 CW Blower Wheel",physical,md22521-0006,,product,1,0,1361.5500,,1361.5500,,"Blower Wheel CW

Drive Side - PS570S

Idle Side - PS570G

Fits:


	PS570G
	PS570S
	PS555G
	PS555E
	PS670
	PS770
	PS870


Is used with:


	41899 - Blower shaft PS570G, PS555G and PS555E
	35210-0506 - Blower shaft PS570S
	57323 - Blower shaft PS670, PS770 and PS870
	70126 Pillow Block Bearing 2 per side
",https://pizzaparts.com/product/middleby-22521-0006-cw-blower-wheel-p-12635,"Middleby 22521-0006 CW Blower Wheel",,,,https://pizzaparts.com/images/Middleby_22521-0006.jpg,,,Yes,0,Yes,14,MIDDLEBY,,"Blower Wheels and Shafts",
,,"Middleby 23052-0007 Gas Line Bulkhead Union",physical,pzpFIT001,,product,479,0,16.8800,,16.8800,,"FITTING,BULKHEAD UNION #61455",https://pizzaparts.com/product/middleby-23052-0007-gas-line-bulkhead-union-p-12651,"Middleby 23052-0007 Gas Line Bulkhead Union",,,,https://pizzaparts.com/images/MIDDLEBY_23052_0007.jpg,,,Yes,0,Yes,0.2,MIDDLEBY,,"Burners, Pilots, Orifices",
,,"Middleby 23126-0016 ELBOW,90 BR REDUC MALE 1/4X1/8",physical,md23126-0016,,product,5,0,18.9200,,18.9200,,"ELBOW,90 BR REDUC MALE 1/4X1/8",https://pizzaparts.com/product/middleby-23126-0016-elbow-90-br-reduc-male-1-4x1-8-p-12666,"Middleby 23126-0016 ELBOW,90 BR REDUC MALE 1/4X1/8",,,,https://pizzaparts.com/images/Middleby_23126-0016.jpg,,,Yes,0,Yes,0.4,MIDDLEBY,,MIDDLEBY,
,,"Middleby 27011-0011 BLOCK,TERM 30A-600V 8POLE",physical,md27011-0011,,product,1,0,51.2400,,51.2400,,"BLOCK,TERM 30A-600V 8POLE",https://pizzaparts.com/product/middleby-27011-0011-block-term-30a-600v-8pole-p-12679,"Middleby 27011-0011 BLOCK,TERM 30A-600V 8POLE",,,,https://pizzaparts.com/images/Middleby_27011-0011.JPG,,,Yes,0,Yes,3,MIDDLEBY,,MIDDLEBY,
,,"Middleby 27011-0013 BLOCK,TERM NON-INS 6P 20A 250V",physical,pzpFUSE041,,product,39,0,23.2600,,23.2600,,"BLOCK,TERM NON-INS 6P 20A 250V",https://pizzaparts.com/product/middleby-27011-0013-block-term-non-ins-6p-20a-250v-p-12680,"Middleby 27011-0013 BLOCK,TERM NON-INS 6P 20A 250V",,,,https://pizzaparts.com/images/MIDDLEBY_27011-0013.jpg,,,Yes,0,Yes,0.4,MIDDLEBY,,"Circuit Breakers, Fuses & Holder",
,,"Middleby 27021-0011 Replacement 5 Pole CLASS M Fuse Block",physical,pzpFUSE042,,product,7,0,99.8800,,99.8800,,"FUSEBLOCK,30A-600V 5P CLASS M",https://pizzaparts.com/product/middleby-27021-0011-replacement-5-pole-class-m-fuse-block-p-12684,"Middleby 27021-0011 Replacement 5 Pole CLASS M Fuse Block",,,,https://pizzaparts.com/images/27021-0011.png,,,Yes,0,Yes,1,MIDDLEBY,,"Circuit Breakers, Fuses & Holder",
,,"Middleby 27159-0020 Replacement Axial Fan Cord Set",physical,pzpFAN014,,product,906,0,12.8800,,12.8800,,"Replacement for:

&nbsp;


	Middleby:
	MD27159-0020
	MD27159-0003
",https://pizzaparts.com/product/middleby-27159-0020-replacement-axial-fan-cord-set-p-12713,"Middleby 27159-0020 Replacement Axial Fan Cord Set",,,,https://pizzaparts.com/images/MIDDLEBY_27159-0003.jpg,,,Yes,0,Yes,0.3,MIDDLEBY,,"Cooling Fans",
,,"Middleby 27161-0006 CONNECTOR,IGNTN MOD 208159A/B",physical,md27161-0006,,product,100,0,25.6800,,25.6800,,"CONNECTOR,IGNTN MOD 208159A/B",https://pizzaparts.com/product/middleby-27161-0006-connector-igntn-mod-208159a-b-p-12721,"Middleby 27161-0006 CONNECTOR,IGNTN MOD 208159A/B",,,,https://pizzaparts.com/images/27161-0006.JPG,,,Yes,0,Yes,3,MIDDLEBY,,MIDDLEBY,
,,"Middleby 27170-0223 ASSY,VENTURI/GUARD/SPREADER",physical,md27170-0223,,product,-1,0,583.5900,,583.5900,,"ASSY,VENTURI/GUARD/SPREADER",https://pizzaparts.com/product/middleby-27170-0223-assy-venturi-guard-spreader-p-12733,"Middleby 27170-0223 ASSY,VENTURI/GUARD/SPREADER",,,,https://pizzaparts.com/images/MIDDLEBY_27170-0223.jpg,,,Yes,0,No,3,MIDDLEBY,,MIDDLEBY,
,,"Middleby 27170-0269 CAPACITOR,START (BLACK) PS570",physical,pzpMBM037,,product,240,0,65.0300,,65.0300,,"CAPACITOR,START (BLACK) PS570",https://pizzaparts.com/product/middleby-27170-0269-capacitor-start-black-ps570-p-12755,"Middleby 27170-0269 CAPACITOR,START (BLACK) PS570",,,,https://pizzaparts.com/images/Middleby-27170-0269.jpg,,,Yes,0,Yes,1,MIDDLEBY,,Capacitors,
,,"MIDDLEBY 27170-0270 Replacement 25uF 240V Run Capacitor (Silver)",physical,pzpMBM013,,product,20,0,47.8800,,47.8800,,"RUN CAPACITOR (SILVER) PS570
97F9207",https://pizzaparts.com/product/middleby-27170-0270-replacement-25uf-240v-run-capacitor-silver-p-12756,"MIDDLEBY 27170-0270 Replacement 25uF 240V Run Capacitor (Silver)",,,,https://pizzaparts.com/images/MIDDLEBY_27170-0270.jpg,,,Yes,0,Yes,1,MIDDLEBY,,Capacitors,
,,"Middleby 27374-0002 HEATER,TUB DBL LOOP 240V 1350W",physical,md27374-0002,,product,1,0,281.8200,,281.8200,,"HEATER,TUB DBL LOOP 240V 1350W",https://pizzaparts.com/product/middleby-27374-0002-heater-tub-dbl-loop-240v-1350w-p-12788,"Middleby 27374-0002 HEATER,TUB DBL LOOP 240V 1350W",,,,https://pizzaparts.com/images/no_picture.gif,,,Yes,0,No,3,MIDDLEBY,,MIDDLEBY,
,,"Middleby 27375-0003 ELEMENT,HTG 380V 4500W COIL",physical,md27375-0003,,product,2,0,385.8800,,385.8800,,"ELEMENT,HTG 380V 4500W COIL",https://pizzaparts.com/product/middleby-27375-0003-element-htg-380v-4500w-coil-p-12794,"Middleby 27375-0003 ELEMENT,HTG 380V 4500W COIL",,,,https://pizzaparts.com/images/Middleby_27375-0003.jpg,,,Yes,0,Yes,3,MIDDLEBY,,"Heating Elements",
,,"Middleby 27381-0066 MOTOR,1/3HP200-240V 50/60HZ1PH",physical,md27381-0066,,product,13,0,728.5500,,728.5500,,"MOTOR,1/3HP200-240V 50/60HZ1PH",https://pizzaparts.com/product/middleby-27381-0066-motor-1-3hp200-240v-50-60hz1ph-p-12800,"Middleby 27381-0066 MOTOR,1/3HP200-240V 50/60HZ1PH",,,,https://pizzaparts.com/images/MIDDLEBY_27381-0066.jpg,,,Yes,0,Yes,23,MIDDLEBY,,"Blower Motors",
,,"Middleby 27396-0005 SLINGER,HEAT 4-3/4ODX7/8BORE",physical,md27396-0005,,product,3,0,131.5500,,131.5500,,"SLINGER,HEAT 4-3/4ODX7/8BORE",https://pizzaparts.com/product/middleby-27396-0005-slinger-heat-4-3-4odx7-8bore-p-12802,"Middleby 27396-0005 SLINGER,HEAT 4-3/4ODX7/8BORE",,,,https://pizzaparts.com/images/Middleby_27396-0005.jpg,,,Yes,0,Yes,1,MIDDLEBY,,"Blower Wheels and Shafts",
,,"Middleby 27399-0003 FAN,SPECIAL BLADE 16""DIA",physical,md27399-0003,,product,0,0,580.5500,,580.5500,,"FAN,SPECIAL BLADE 16&quot;DIA",https://pizzaparts.com/product/middleby-27399-0003-fan-special-blade-16-dia-p-12803,"Middleby 27399-0003 FAN,SPECIAL BLADE 16""DIA",,,,https://pizzaparts.com/images/Middleby_27399-0003.jpg,,,Yes,0,Yes,20,MIDDLEBY,,"Fans and Fan Blades",
,,"Middleby 27399-0007 Replacement 6"" fan Blade",physical,pzpFAN027,,product,914,0,20.8800,,20.8800,,"6&quot;LHB .625-0 .96 DP

&nbsp;

Replacement for:

&nbsp;


	Middleby:
	MD27399-0004
	MD27399-0007
",https://pizzaparts.com/product/middleby-27399-0007-replacement-6-fan-blade-p-12804,"Middleby 27399-0007 Replacement 6"" fan Blade",,,,https://pizzaparts.com/images/27399-0007.jpg,,,Yes,0,Yes,0.9,MIDDLEBY,,"Fans and Fan Blades",
,,"Middleby 27399-0008 FAN,8"" CW-21D-.625B DIS",physical,md27399-0008-PP,,product,821,0,30.8800,,30.8800,,"FAN,8&quot; CW-21D-.625B DIS. This cooling fan blade is used in conjunction with the MIDDLEBY 27381-0069 motor and can be found on the back of the oven attached to the 27381-0069 main blower motor. This cooling fan blade is found on the idler side (right side) if you are facing your oven.",https://pizzaparts.com/product/middleby-27399-0008-fan-8-cw-21d-625b-dis-p-12805,"Middleby 27399-0008 FAN,8"" CW-21D-.625B DIS",,,,https://pizzaparts.com/images/MIDDLEBY_27399-0008.jpg,,,Yes,0,Yes,1,MIDDLEBY,,"Blower Motors",
,,"Middleby 27399-0009 FAN,8"" CCW-21D-.625B DIS",physical,md27399-0009-PP,,product,829,0,30.8800,,30.8800,,"FAN,8&quot; CCW-21D-.625B DIS. This cooling fan blade is used in conjunction with the MIDDLEBY 27381-0069 motor and can be found on the back of the oven attached to the 27381-0069 main blower motor. The cooling fan blade is found on the drive side (left side) when facing your oven. This is the same side as your conveyor motor.",https://pizzaparts.com/product/middleby-27399-0009-fan-8-ccw-21d-625b-dis-p-12806,"Middleby 27399-0009 FAN,8"" CCW-21D-.625B DIS",,,,https://pizzaparts.com/images/MIDDLEBY_27399-0009.jpg,,,Yes,0,Yes,1,MIDDLEBY,,"Fans and Fan Blades",
,,"Middleby 27470-0035 Replacement 10"" Metal Finger Guard (PS200)",physical,pzpFAN032,,product,290,0,59.8800,,59.8800,,"Replacement for:

&nbsp;


	Middleby:
	MD31765
	MD27470-0035
	MD27470-0039
",https://pizzaparts.com/product/middleby-27470-0035-replacement-10-metal-finger-guard-ps200-p-12809,"Middleby 27470-0035 Replacement 10"" Metal Finger Guard (PS200)",,,,https://pizzaparts.com/images/31765.jpg,,,Yes,0,Yes,0.5,MIDDLEBY,,"Cooling Fans",
,,"Middleby 28041-0011 Replacement 208-240V Contactor",physical,pzpRLY011,,product,36,0,49.8800,,49.8800,,"CONTACTOR,DP 25A 208/240V


Specifications:
3 Pole
230V coil
25 Amp
50 60 Hz
UL Listed

AllPoints
441768
44-1768",https://pizzaparts.com/product/middleby-28041-0011-replacement-208-240v-contactor-p-12816,"Middleby 28041-0011 Replacement 208-240V Contactor",,,,https://pizzaparts.com/images/MIDDLEBY_28041-0011.jpg,,,Yes,0,Yes,1,MIDDLEBY,,"Contactors and Contact Blocks",
,,"Middleby 28041-0016 CONTACTOR,3P 30A 120V 50/60HZ",physical,md28041-0016,,product,1,0,449.4100,,449.4100,,"CONTACTOR,3P 30A 120V 50/60HZ",https://pizzaparts.com/product/middleby-28041-0016-contactor-3p-30a-120v-50-60hz-p-12818,"Middleby 28041-0016 CONTACTOR,3P 30A 120V 50/60HZ",,,,https://pizzaparts.com/images/28041-0016.JPG,,,Yes,0,No,3,MIDDLEBY,,"Contactors and Contact Blocks",
,,"Middleby 28092-0018 KIT,VALVE,CONVR NAT TO PROP",physical,pzpCKP035,,product,219,0,29.8800,,29.8800,,"Honeywell (393691/B) NAT to LP Gas Valve Conversion Kit
Replacement for:
Anets / Magikitch'N / PitcoPP11141
BKIC0725
Bakers PrideM1233X
Blodgett30290
Frymaster8071848807-184881022908102290
Legion407469
Marshall Air502208
Middleby28092-0018
Ultrafryer18228
AllPoints51122751-1227",https://pizzaparts.com/product/middleby-28092-0018-kit-valve-convr-nat-to-prop-p-12830,"Middleby 28092-0018 KIT,VALVE,CONVR NAT TO PROP",,,,https://pizzaparts.com/images/MIDDLEBY_28092-0018.jpg,,,Yes,0,Yes,0.2,MIDDLEBY,,"Conversion Kits",
,,"Middleby 28150-0048 15A 250V Time Delay Fuse",physical,pzpFUSE010,,product,47,0,13.8800,,13.8800,,"FUSE,15A-250V&lt; 1 TIME FLM 15A",https://pizzaparts.com/product/middleby-28150-0048-15a-250v-time-delay-fuse-p-12838,"Middleby 28150-0048 15A 250V Time Delay Fuse",,,,https://pizzaparts.com/images/MIDDLEBY_28150-0048.jpg,,,Yes,0,Yes,0.1,MIDDLEBY,,"Circuit Breakers, Fuses & Holder",
,,"Middleby 28150-0135 Replacement 1A 250V Fuse for PS570S",physical,pzpFUSE019,,product,2,0,24.8800,,24.8800,,"1A-250V FUSE is used on the PS570S",https://pizzaparts.com/product/middleby-28150-0135-replacement-1a-250v-fuse-for-ps570s-p-12845,"Middleby 28150-0135 Replacement 1A 250V Fuse for PS570S",,,,https://pizzaparts.com/images/28150-0135.JPG,,,Yes,0,Yes,0.3,MIDDLEBY,,"Circuit Breakers, Fuses & Holder",
,,"MIDDLEBY 28154-0003 Replacement 09A-250V Time Delay Fuse",physical,pzpFUSE009,,product,179,0,15.8800,,15.8800,,"09A-250V Time Delay Fuse",https://pizzaparts.com/product/middleby-28154-0003-replacement-09a-250v-time-delay-fuse-p-12847,"MIDDLEBY 28154-0003 Replacement 09A-250V Time Delay Fuse",,,,https://pizzaparts.com/images/MIDDLEBY_28154-0003.jpg,,,Yes,0,Yes,0.1,MIDDLEBY,,"Circuit Breakers, Fuses & Holder",
,,"Middleby 28154-0009 Replacement KLKR 5A 600V Midget Fuse",physical,pzpFUSE043,,product,0,0,34.8800,,34.8800,,"FUSE,MIDGET 5A-600V CL&quot;CC&quot;",https://pizzaparts.com/product/middleby-28154-0009-replacement-klkr-5a-600v-midget-fuse-p-12852,"Middleby 28154-0009 Replacement KLKR 5A 600V Midget Fuse",,,,https://pizzaparts.com/images/Middleby_28154-0009.jpg,,,Yes,0,Yes,0.3,MIDDLEBY,,"Circuit Breakers, Fuses & Holder",
,,"MIDDLEBY 28154-0013 15A 600V Midget Fast Acting Fuse",physical,pzpFUSE011,,product,9,0,29.8800,,29.8800,,"FUSE,MIDGET 15A 600V CL&quot;CC&quot;",https://pizzaparts.com/product/middleby-28154-0013-15a-600v-midget-fast-acting-fuse-p-12855,"MIDDLEBY 28154-0013 15A 600V Midget Fast Acting Fuse",,,,https://pizzaparts.com/images/MIDDLEBY_28154-0013.jpg,,,Yes,0,Yes,0.3,MIDDLEBY,,"Circuit Breakers, Fuses & Holder",
,,"Middleby 30185S KIT,PILOT TEE",physical,md30185S,,product,197,0,83.9200,,83.9200,,"KIT,PILOT TEE",https://pizzaparts.com/product/middleby-30185s-kit-pilot-tee-p-12858,"Middleby 30185S KIT,PILOT TEE",,,,https://pizzaparts.com/images/Middleby_30185S.jpg,,,Yes,0,Yes,1,MIDDLEBY,,MIDDLEBY,
,,"Middleby 33812-1 TC,TYPE ""J"" SHIELDED 6.00X120",physical,pzpRTS008,,product,83,0,45.8800,,45.8800,,"TC,TYPE &quot;J&quot; SHIELDED 6.00X120 **Supersedes to 33984**",https://pizzaparts.com/product/middleby-33812-1-tc-type-j-shielded-6-00x120-p-12977,"Middleby 33812-1 TC,TYPE ""J"" SHIELDED 6.00X120",,,,https://pizzaparts.com/images/MIDDLEBY_33812-1.jpg,,,Yes,0,Yes,1,MIDDLEBY,,MIDDLEBY,
,,"Middleby 33812-2 Thermocouple,TYPE ""J"" SHIELDED 13.38X60""",physical,md33812-2,,product,11,0,95.9400,,95.9400,,"TC,TYPE &quot;J&quot; SHIELDED 13.38X60&quot;

Replacement for:

Middleby Marshall
28100-0002
31450-2
33985
48019-0027",https://pizzaparts.com/product/middleby-33812-2-thermocouple-type-j-shielded-13-38x60-p-12978,"Middleby 33812-2 Thermocouple,TYPE ""J"" SHIELDED 13.38X60""",,,,https://pizzaparts.com/images/MIDDLEBY_33812-2.jpg,,,Yes,0,Yes,0.5,MIDDLEBY,,MIDDLEBY,
